品牌索引,品牌ID,车系ID,品牌名称,车系名称,汽车型号,指导价(万元),上市时间
F,8,102,福特,福特(进口),Mustang 2017款 5.0L GT 性能,69.30,2016.12
F,8,102,福特,福特(进口),Mustang 2017款 5.0L GT 运动,70.50,2016.12
F,8,102,福特,福特(进口),Mustang 2017款 2.3T 性能,39.68,2016.08
F,8,102,福特,福特(进口),Mustang 2017款 2.3T 运动,40.58,2016.08
F,8,102,福特,福特(进口),Mustang 2016款 2.3T 性能,39.98,2015.11
F,8,102,福特,福特(进口),Mustang 2016款 2.3T 运动,40.58,2015.11
F,8,102,福特,福特(进口),Mustang 2016款 5.0L GT 性能,75.80,2015.11
F,8,102,福特,福特(进口),Mustang 2016款 5.0L GT 运动,76.40,2015.11
F,8,102,福特,福特(进口),Mustang 2015款 2.3T 性能,39.98,2015.01
F,8,102,福特,福特(进口),Mustang 2015款 2.3T 运动,40.58,2015.01
F,8,102,福特,福特(进口),Mustang 2015款 2.3T 50周年纪念,42.98,2015.01
F,8,102,福特,福特(进口),Mustang 2015款 5.0L GT 性能,75.80,2015.08
F,8,102,福特,福特(进口),Mustang 2015款 5.0L GT 运动,76.40,2015.08
F,8,102,福特,福特(进口),Mustang 2013款 3.7L 手动标准型,48.80,2013.01
F,8,102,福特,福特(进口),Mustang 2013款 3.7L 自动标准型,50.80,2013.01
F,8,102,福特,福特(进口),Mustang 2013款 5.0L GT手动标准型,78.80,2013.01
F,8,102,福特,福特(进口),Mustang 2013款 5.0L GT自动标准型,80.80,2013.01
F,8,102,福特,福特(进口),Mustang 2013款 Boss 302,116.80,2013.01
F,8,102,福特,福特(进口),Mustang 2013款 GT500,129.80,2013.04
F,8,102,福特,福特(进口),Mustang 2012款 3.7L V6自动型,69.80,2011.12
F,8,102,福特,福特(进口),Mustang 2012款 3.7L V6手动标准型,56.80,2011.12
F,8,102,福特,福特(进口),Mustang 2012款 3.7L V6自动标准型,58.80,2011.12
F,8,102,福特,福特(进口),Mustang 2012款 3.7L V6手动型,67.80,2011.12
F,8,102,福特,福特(进口),Mustang 2012款 5.0L GT手动标准型,84.80,2011.12
F,8,102,福特,福特(进口),Mustang 2012款 5.0L GT自动标准型,86.80,2011.12
F,8,102,福特,福特(进口),Mustang 2012款 5.0L GT手动型,97.80,2011.12
F,8,102,福特,福特(进口),Mustang 2012款 5.0L GT自动型,99.80,2011.12
F,8,102,福特,福特(进口),Mustang 2012款 Boss 302 手动标准型,109.80,2010.08
F,8,102,福特,福特(进口),Mustang 2012款 Boss 302 手动赛道,128.80,2010.08
F,8,102,福特,福特(进口),Mustang 2012款 GT500 手动标准型,118.80,2011.12
F,8,102,福特,福特(进口),Mustang 2012款 GT500 手动型,138.80,2010.02
F,8,102,福特,福特(进口),Mustang 2019款 2.3L EcoBoost,36.98,2019.01
F,8,102,福特,福特(进口),Mustang 2019款 5.0L V8 GT,57.68,2019.01
F,8,102,福特,福特(进口),Mustang 2018款 2.3L EcoBoost,40.38,2018.05
F,8,102,福特,福特(进口),Mustang 2018款 5.0L V8 GT,59.18,2018.05
F,8,102,福特,福特(进口),Mustang 2019款 2.3L EcoBoost,36.98,2019.01
F,8,102,福特,福特(进口),Mustang 2019款 5.0L V8 GT,57.68,2019.01
F,8,102,福特,福特(进口),Mustang 2018款 2.3L EcoBoost,40.38,2018.05
F,8,102,福特,福特(进口),Mustang 2018款 5.0L V8 GT,59.18,2018.05
F,8,102,福特,福特(进口),Mustang 2019款 2.3L EcoBoost,36.98,2019.01
F,8,102,福特,福特(进口),Mustang 2019款 5.0L V8 GT,57.68,2019.01
F,8,102,福特,福特(进口),Mustang 2018款 2.3L EcoBoost,40.38,2018.05
F,8,102,福特,福特(进口),Mustang 2018款 5.0L V8 GT,59.18,2018.05
F,8,102,福特,福特(进口),Mustang 2019款 2.3L EcoBoost,36.98,2019.01
F,8,102,福特,福特(进口),Mustang 2019款 5.0L V8 GT,57.68,2019.01
F,8,102,福特,福特(进口),Mustang 2018款 2.3L EcoBoost,40.38,2018.05
F,8,102,福特,福特(进口),Mustang 2018款 5.0L V8 GT,59.18,2018.05
F,8,102,福特,福特(进口),Mustang 2019款 2.3L EcoBoost,36.98,2019.01
F,8,102,福特,福特(进口),Mustang 2019款 5.0L V8 GT,57.68,2019.01
F,8,102,福特,福特(进口),Mustang 2018款 2.3L EcoBoost,40.38,2018.05
F,8,102,福特,福特(进口),Mustang 2018款 5.0L V8 GT,59.18,2018.05
F,8,102,福特,福特(进口),Mustang 2019款 2.3L EcoBoost,36.98,2019.01
F,8,102,福特,福特(进口),Mustang 2019款 5.0L V8 GT,57.68,2019.01
F,8,102,福特,福特(进口),Mustang 2018款 2.3L EcoBoost,40.38,2018.05
F,8,102,福特,福特(进口),Mustang 2018款 5.0L V8 GT,59.18,2018.05
F,8,102,福特,福特(进口),Mustang 2019款 2.3L EcoBoost,36.98,2019.01
F,8,102,福特,福特(进口),Mustang 2019款 5.0L V8 GT,57.68,2019.01
F,8,102,福特,福特(进口),Mustang 2018款 2.3L EcoBoost,40.38,2018.05
F,8,102,福特,福特(进口),Mustang 2018款 5.0L V8 GT,59.18,2018.05
F,8,102,福特,福特(进口),Mustang 2019款 2.3L EcoBoost,36.98,2019.01
F,8,102,福特,福特(进口),Mustang 2019款 5.0L V8 GT,57.68,2019.01
F,8,102,福特,福特(进口),Mustang 2018款 2.3L EcoBoost,40.38,2018.05
F,8,102,福特,福特(进口),Mustang 2018款 5.0L V8 GT,59.18,2018.05
F,8,102,福特,福特(进口),Mustang 2019款 2.3L EcoBoost,36.98,2019.01
F,8,102,福特,福特(进口),Mustang 2019款 5.0L V8 GT,57.68,2019.01
F,8,102,福特,福特(进口),Mustang 2018款 2.3L EcoBoost,40.38,2018.05
F,8,102,福特,福特(进口),Mustang 2018款 5.0L V8 GT,59.18,2018.05
F,8,2707,福特,福特(进口),Ranger 2018款 3.2TDCi Wildtrak,29.98,2018.06
F,8,2707,福特,福特(进口),Ranger 2018款 3.2TDCi Wildtrak,29.98,2018.06
F,8,2707,福特,福特(进口),Ranger 2018款 3.2TDCi Wildtrak,29.98,2018.06
F,8,2707,福特,福特(进口),Ranger 2018款 3.2TDCi Wildtrak,29.98,2018.06
F,8,704,福特,福特(进口),() 2016款 2.3T RS 运动,39.18,2016.05
F,8,704,福特,福特(进口),() 2016款 2.3T RS 赛道,40.18,2016.05
F,8,704,福特,福特(进口),() 2015款 2.0T ST 标准,25.98,2015.09
F,8,704,福特,福特(进口),() 2015款 2.0T ST 橙色,26.58,2015.09
F,8,704,福特,福特(进口),() 2013款 2.0T ST 标准,25.98,2013.02
F,8,704,福特,福特(进口),() 2013款 2.0T ST 橙色,26.58,2013.02
F,8,704,福特,福特(进口),() 2018款 2.3T RS 运动,35.88,2018.05
F,8,704,福特,福特(进口),() 2018款 2.3T RS 赛道,37.88,2018.05
F,8,704,福特,福特(进口),() 2018款 2.0T ST 标准,24.28,2018.05
F,8,704,福特,福特(进口),() 2018款 2.0T ST 热血橙,24.58,2018.05
F,8,704,福特,福特(进口),() 2018款 2.3T RS 运动,35.88,2018.05
F,8,704,福特,福特(进口),() 2018款 2.3T RS 赛道,37.88,2018.05
F,8,704,福特,福特(进口),() 2018款 2.0T ST 标准,24.28,2018.05
F,8,704,福特,福特(进口),() 2018款 2.0T ST 热血橙,24.58,2018.05
F,8,704,福特,福特(进口),() 2018款 2.3T RS 运动,35.88,2018.05
F,8,704,福特,福特(进口),() 2018款 2.3T RS 赛道,37.88,2018.05
F,8,704,福特,福特(进口),() 2018款 2.0T ST 标准,24.28,2018.05
F,8,704,福特,福特(进口),() 2018款 2.0T ST 热血橙,24.58,2018.05
F,8,704,福特,福特(进口),() 2018款 2.3T RS 运动,35.88,2018.05
F,8,704,福特,福特(进口),() 2018款 2.3T RS 赛道,37.88,2018.05
F,8,704,福特,福特(进口),() 2018款 2.0T ST 标准,24.28,2018.05
F,8,704,福特,福特(进口),() 2018款 2.0T ST 热血橙,24.58,2018.05
F,8,704,福特,福特(进口),() 2018款 2.3T RS 运动,35.88,2018.05
F,8,704,福特,福特(进口),() 2018款 2.3T RS 赛道,37.88,2018.05
F,8,704,福特,福特(进口),() 2018款 2.0T ST 标准,24.28,2018.05
F,8,704,福特,福特(进口),() 2018款 2.0T ST 热血橙,24.58,2018.05
F,8,704,福特,福特(进口),() 2018款 2.3T RS 运动,35.88,2018.05
F,8,704,福特,福特(进口),() 2018款 2.3T RS 赛道,37.88,2018.05
F,8,704,福特,福特(进口),() 2018款 2.0T ST 标准,24.28,2018.05
F,8,704,福特,福特(进口),() 2018款 2.0T ST 热血橙,24.58,2018.05
F,8,704,福特,福特(进口),() 2018款 2.3T RS 运动,35.88,2018.05
F,8,704,福特,福特(进口),() 2018款 2.3T RS 赛道,37.88,2018.05
F,8,704,福特,福特(进口),() 2018款 2.0T ST 标准,24.28,2018.05
F,8,704,福特,福特(进口),() 2018款 2.0T ST 热血橙,24.58,2018.05
F,8,2302,福特,福特(进口),E350 2011款 5.4L 普通游艇,141.00,2012.12
F,8,2302,福特,福特(进口),E350 2011款 5.4L 白金,161.00,2012.05
F,8,2302,福特,福特(进口),E350 2011款 5.4L 铂金,178.00,2012.05
F,8,2302,福特,福特(进口),E350 2011款 5.4L 铂金限量,218.00,2011.03
F,8,2353,福特,福特(进口),F-150 2018款 3.5T 猛禽性能,51.08,2018.05
F,8,2353,福特,福特(进口),F-150 2018款 3.5T 猛禽性能劲化,55.88,2018.05
F,8,2353,福特,福特(进口),F-150 2017款 3.5T 猛禽性能,62.18,2017.04
F,8,2353,福特,福特(进口),F-150 2017款 3.5T 猛禽性能劲化,68.18,2017.04
F,8,2353,福特,福特(进口),F-150 2019款 3.5T LTD,57.28,2019.09
F,8,2353,福特,福特(进口),F-150 2019款 3.5T 猛禽性能,52.38,2019.05
F,8,2353,福特,福特(进口),F-150 2019款 3.5T 猛禽性能劲化,57.28,2019.05
F,8,2353,福特,福特(进口),F-150 2019款 3.5T 猛禽极地蓝光限量,61.28,2019.05
F,8,2353,福特,福特(进口),F-150 2019款 3.5T LTD,57.28,2019.09
F,8,2353,福特,福特(进口),F-150 2019款 3.5T 猛禽性能,52.38,2019.05
F,8,2353,福特,福特(进口),F-150 2019款 3.5T 猛禽性能劲化,57.28,2019.05
F,8,2353,福特,福特(进口),F-150 2019款 3.5T 猛禽极地蓝光限量,61.28,2019.05
F,8,2353,福特,福特(进口),F-150 2019款 3.5T LTD,57.28,2019.09
F,8,2353,福特,福特(进口),F-150 2019款 3.5T 猛禽性能,52.38,2019.05
F,8,2353,福特,福特(进口),F-150 2019款 3.5T 猛禽性能劲化,57.28,2019.05
F,8,2353,福特,福特(进口),F-150 2019款 3.5T 猛禽极地蓝光限量,61.28,2019.05
F,8,2353,福特,福特(进口),F-150 2011款 6.2L SVT Raptor SuperCab,65.80,2011.09
F,8,2353,福特,福特(进口),F-150 2011款 6.2L SVT Raptor SuperCrew,72.80,2011.06
F,8,2353,福特,福特(进口),F-150 2011款 6.2L Harley-Davidson,82.80,2011.05
F,8,2353,福特,福特(进口),F-150 2019款 3.5T LTD,57.28,2019.09
F,8,2353,福特,福特(进口),F-150 2019款 3.5T 猛禽性能,52.38,2019.05
F,8,2353,福特,福特(进口),F-150 2019款 3.5T 猛禽性能劲化,57.28,2019.05
F,8,2353,福特,福特(进口),F-150 2019款 3.5T 猛禽极地蓝光限量,61.28,2019.05
F,8,2353,福特,福特(进口),F-150 2019款 3.5T LTD,57.28,2019.09
F,8,2353,福特,福特(进口),F-150 2019款 3.5T 猛禽性能,52.38,2019.05
F,8,2353,福特,福特(进口),F-150 2019款 3.5T 猛禽性能劲化,57.28,2019.05
F,8,2353,福特,福特(进口),F-150 2019款 3.5T 猛禽极地蓝光限量,61.28,2019.05
F,8,2353,福特,福特(进口),F-150 2019款 3.5T LTD,57.28,2019.09
F,8,2353,福特,福特(进口),F-150 2019款 3.5T 猛禽性能,52.38,2019.05
F,8,2353,福特,福特(进口),F-150 2019款 3.5T 猛禽性能劲化,57.28,2019.05
F,8,2353,福特,福特(进口),F-150 2019款 3.5T 猛禽极地蓝光限量,61.28,2019.05
F,8,378,福特,福特(进口),GT 2004款 5.4 Coupe,124.00,368
F,8,713,福特,福特(进口),() 2013款 1.6T ST,18.59,2013.07
F,8,684,福特,福特(进口),() 2012款 2.0T 精锐型,29.28,2012.06
F,8,684,福特,福特(进口),() 2012款 2.0T 精锐,31.68,2012.06
F,8,684,福特,福特(进口),() 2012款 2.0T 尊锐型,35.68,2011.08
F,8,684,福特,福特(进口),() 2012款 3.5L 精锐型,36.98,2012.01
F,8,684,福特,福特(进口),() 2012款 3.5L 精锐,38.98,2012.01
F,8,684,福特,福特(进口),() 2012款 3.5L 尊锐型,42.98,2012.01
F,8,684,福特,福特(进口),() 2011款 3.5L 精锐型,36.98,2010.12
F,8,684,福特,福特(进口),() 2011款 3.5L 精锐,38.98,2010.12
F,8,684,福特,福特(进口),() 2011款 3.5L 尊锐型,42.98,2010.12
F,8,684,福特,福特(进口),() 2009款 3.5 V6,53.80,2008.11
F,8,2024,福特,福特(进口),2017款 2.3T,42.28,2016.10
F,8,2024,福特,福特(进口),2017款 2.3T 精英,46.98,2016.10
F,8,2024,福特,福特(进口),2017款 3.5T 精英,54.68,2016.10
F,8,2024,福特,福特(进口),2017款 3.5T 运动,56.68,2016.10
F,8,2024,福特,福特(进口),2017款 3.5T 铂金,60.68,2016.10
F,8,2024,福特,福特(进口),2016款 2.3T,44.98,2015.10
F,8,2024,福特,福特(进口),2016款 2.3T 精英,49.98,2015.10
F,8,2024,福特,福特(进口),2016款 3.5T 精英,57.98,2015.10
F,8,2024,福特,福特(进口),2016款 3.5T 运动,59.98,2015.10
F,8,2024,福特,福特(进口),2016款 3.5T 铂金,63.98,2015.10
F,8,2024,福特,福特(进口),2018款 2.3T,41.28,2018.08
F,8,2024,福特,福特(进口),2018款 2.3T 运动,42.78,2019.04
F,8,2024,福特,福特(进口),2018款 2.3T 精英,45.98,2018.08
F,8,2024,福特,福特(进口),2018款 3.5T 精英,53.18,2018.08
F,8,2024,福特,福特(进口),2018款 3.5T 运动,55.18,2018.08
F,8,2024,福特,福特(进口),2018款 3.5T 铂金,59.18,2018.08
F,8,2024,福特,福特(进口),2013款 3.5L 尊型,44.98,2013.03
F,8,2024,福特,福特(进口),2013款 3.5L 尊享型,49.98,2013.03
F,8,2024,福特,福特(进口),2018款 2.3T,41.28,2018.08
F,8,2024,福特,福特(进口),2018款 2.3T 运动,42.78,2019.04
F,8,2024,福特,福特(进口),2018款 2.3T 精英,45.98,2018.08
F,8,2024,福特,福特(进口),2018款 3.5T 精英,53.18,2018.08
F,8,2024,福特,福特(进口),2018款 3.5T 运动,55.18,2018.08
F,8,2024,福特,福特(进口),2018款 3.5T 铂金,59.18,2018.08
F,8,2024,福特,福特(进口),2011款 3.5 XLT,78.80,2011.12
F,8,2024,福特,福特(进口),2011款 3.5 Limited,83.80,2010.07
F,8,2024,福特,福特(进口),2018款 2.3T,41.28,2018.08
F,8,2024,福特,福特(进口),2018款 2.3T 运动,42.78,2019.04
F,8,2024,福特,福特(进口),2018款 2.3T 精英,45.98,2018.08
F,8,2024,福特,福特(进口),2018款 3.5T 精英,53.18,2018.08
F,8,2024,福特,福特(进口),2018款 3.5T 运动,55.18,2018.08
F,8,2024,福特,福特(进口),2018款 3.5T 铂金,59.18,2018.08
F,8,2024,福特,福特(进口),2018款 2.3T,41.28,2018.08
F,8,2024,福特,福特(进口),2018款 2.3T 运动,42.78,2019.04
F,8,2024,福特,福特(进口),2018款 2.3T 精英,45.98,2018.08
F,8,2024,福特,福特(进口),2018款 3.5T 精英,53.18,2018.08
F,8,2024,福特,福特(进口),2018款 3.5T 运动,55.18,2018.08
F,8,2024,福特,福特(进口),2018款 3.5T 铂金,59.18,2018.08
F,8,97,福特,福特(进口),() 2005款 3.0 AT,27.80,150
F,8,97,福特,福特(进口),() 2004款 3.0 AT,39.50,150
F,96,5362,福田,福田汽车,G5 2019款 2.0L改款新快运2座1TZ,7.98,-
F,96,5362,福田,福田汽车,G5 2019款 2.0L改款新快运5座1TZ,8.08,-
F,96,5362,福田,福田汽车,G5 2019款 2.0L改款新快运6座1TZ,7.98,-
F,96,5362,福田,福田汽车,G5 2019款 2.0L改款新快运7座1TZ,9.10~9.30,-
F,96,5362,福田,福田汽车,G5 2019款 2.0L改款新快运9座1TZ,9.18~9.38,-
F,96,5362,福田,福田汽车,G5 2019款 2.0L陆地务舱7座1TZS,14.97,-
F,96,5362,福田,福田汽车,G5 2019款 2.0L新快运2座1TZ,8.48,-
F,96,5362,福田,福田汽车,G5 2019款 2.0L新快运5座1TZ,8.58,-
F,96,5362,福田,福田汽车,G5 2019款 2.0L新快运6座1TZ,8.68,-
F,96,5362,福田,福田汽车,G5 2019款 2.0L新快运7座1TZ,9.88,-
F,96,5362,福田,福田汽车,G5 2019款 2.0L新快运9座1TZ,9.88,-
F,96,3440,福田,福田汽车,G7 2017款 2.0L短轴运厢货平顶2座4Q20M,7.37,-
F,96,3440,福田,福田汽车,G7 2017款 2.0L短轴运厢货高顶2座4Q20M,7.37,-
F,96,3440,福田,福田汽车,G7 2017款 2.0L短轴运厢货平顶4座4Q20M,7.57,-
F,96,3440,福田,福田汽车,G7 2017款 2.0L短轴运厢货高顶4座4Q20M,7.57,-
F,96,3440,福田,福田汽车,G7 2017款 2.0L短轴运厢货平顶6座4Q20M,7.37,-
F,96,3440,福田,福田汽车,G7 2017款 2.0L短轴运厢货高顶6座4Q20M,7.37,-
F,96,3440,福田,福田汽车,G7 2017款 2.0L长轴运厢货高顶2座4Q20M,7.97,-
F,96,3440,福田,福田汽车,G7 2017款 2.0L长轴运厢货高顶4座4Q20M,8.07,-
F,96,3440,福田,福田汽车,G7 2017款 2.0L长轴运厢货高顶6座4Q20M,8.17,-
F,96,4035,福田,福田汽车,G9 2019款 2.4L汽油运31102座4G69,9.57,-
F,96,4035,福田,福田汽车,G9 2019款 2.4L汽油运31104座4G69,9.57,-
F,96,4035,福田,福田汽车,G9 2019款 2.4L汽油运311013/14座4G69,10.87,-
F,96,4035,福田,福田汽车,G9 2019款 2.8T柴油运372017座ISF2.8,18.67,-
F,96,4035,福田,福田汽车,G9 2017款 2.4L汽油运长轴9座4G69,10.50,-
F,96,3676,福田,福田汽车,V3 2017款 1.0L 基本型7座4W10M1,3.28,-
F,96,3676,福田,福田汽车,V3 2017款 1.0L 厢车基本型2座4W10M1,3.38,-
F,96,3676,福田,福田汽车,V3 2017款 1.0L 厢车标准型5座4W10M1,3.48,-
F,96,3676,福田,福田汽车,V3 2017款 1.2L 厢车标准型2座4W12M1,3.48,-
F,96,3821,福田,福田汽车,V5 2017款 1.5L基本型7座DAM15DR,3.98,-
F,96,3821,福田,福田汽车,V5 2017款 1.5L标准型7座DAM15DR,4.28,-
F,96,3821,福田,福田汽车,V5 2017款 1.5L厢车基本型DAM15DR,3.98~4.18,-
F,96,3821,福田,福田汽车,V5 2017款 1.2L厢车基本型4W12M1,3.68~3.88,-
F,96,3821,福田,福田汽车,V5 2017款 1.5L长轴450标准型DAM15DR,5.18,-
F,96,3821,福田,福田汽车,V5 2017款 1.5L长轴450厢车标准型DAM15DR,5.08,-
F,96,5156,福田,福田汽车,V5新能源 2019款 纯电动物流车,14.16,360
F,96,2535,福田,福田汽车,2016款 2.2L快运短轴低顶491EQ4,5.73~6.85,2016.02
F,96,2535,福田,福田汽车,2016款 2.2L快运短轴高顶491EQ4,5.93~7.15,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运短轴低顶491EQ4A,5.63~6.44,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运短轴高顶491EQ4A,5.83~6.48,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运短轴低顶486EQV4,6.05~6.70,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运短轴高顶486EQV4,6.10~6.70,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运短轴低顶486EQV4B,6.84,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运短轴高顶486EQV4B,7.55,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运短轴低顶4Q20M,6.00~6.76,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运短轴高顶4Q20M,6.20~6.80,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运短轴低顶4Q20M1,6.08~7.47,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运短轴高顶4Q20M1,6.28~7.67,2016.02
F,96,2535,福田,福田汽车,2016款 2.5T快运短轴低顶4J25TC,7.92~8.52,2016.02
F,96,2535,福田,福田汽车,2016款 2.5T快运短轴高顶4J25TC,8.12~8.72,2016.02
F,96,2535,福田,福田汽车,2016款 2.8T快运短轴低顶493ZLQ4,8.73,2016.02
F,96,2535,福田,福田汽车,2016款 2.8T快运短轴高顶493ZLQ4,8.93,2016.02
F,96,2535,福田,福田汽车,2016款 2.2L快运长轴低顶491EQ4,6.29~7.76,2016.02
F,96,2535,福田,福田汽车,2016款 2.2L快运长轴高顶491EQ4,6.39~7.20,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运长轴低顶491EQ4A,6.19~6.79,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运长轴高顶491EQ4A,6.29~6.89,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运长轴低顶486EQV4,6.86~7.05,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运长轴高顶486EQV4,6.96~7.15,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运长轴低顶486EQV4B,7.15,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运长轴高顶486EQV4B,7.25~7.90,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运长轴低顶4Q20M,6.55~7.15,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运长轴高顶4Q20M,7.25,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运长轴低顶4Q20M1,6.63~8.02,2016.02
F,96,2535,福田,福田汽车,2016款 2.0L快运长轴高顶4Q20M1,6.73~8.12,2016.02
F,96,2535,福田,福田汽车,2016款 2.5T快运长轴低顶4J25TC,8.35~8.96,2016.02
F,96,2535,福田,福田汽车,2016款 2.5T快运长轴高顶4J25TC,8.48~9.05,2016.02
F,96,2535,福田,福田汽车,2016款 2.8T快运长轴低顶493ZLQ4,9.42,2016.02
F,96,2535,福田,福田汽车,2016款 2.8T快运长轴高顶493ZLQ4,9.52,2016.02
F,96,4760,福田,福田汽车,GT 2018款 1.4T 手动精英型,7.99,2018.05
F,96,4760,福田,福田汽车,GT 2018款 1.4T 手动智联型,8.69,2018.05
F,96,4760,福田,福田汽车,GT 2018款 1.4T 自动精英型,9.09,2018.05
F,96,4760,福田,福田汽车,GT 2018款 1.4T 自动智联型,9.79,2018.05
F,96,4760,福田,福田汽车,GT 2019款 1.4T 自动智慧务,14.98,-
F,96,4227,福田,福田汽车,im6 2018款 1.5L 手动标准型,6.19,2018.04
F,96,4227,福田,福田汽车,im6 2018款 1.5L 手动精英型,6.79,2018.04
F,96,4227,福田,福田汽车,im6 2017款 1.5L 智悦型,6.19,2017.02
F,96,4227,福田,福田汽车,im6 2017款 1.5L 智享型,6.69,2017.02
F,96,4227,福田,福田汽车,im6 2017款 1.5L 智臻型,7.29,2016.11
F,96,4228,福田,福田汽车,im8 2018款 1.5L 手动精英型,7.19,2018.04
F,96,4228,福田,福田汽车,im8 2018款 1.5L 手动智联型,7.59,2018.04
F,96,4228,福田,福田汽车,im8 2018款 1.5L 手动型,7.99,2018.04
F,96,4228,福田,福田汽车,im8 2017款 1.5L 型,7.09,2017.02
F,96,4228,福田,福田汽车,im8 2017款 1.5L 智炫型,7.59,2017.02
F,96,4228,福田,福田汽车,im8 2017款 1.5L 智尊型,7.99,2016.11
F,96,3991,福田,福田汽车,ix5 2018款 1.2L实用型G03,4.49,-
F,96,3991,福田,福田汽车,ix5 2018款 1.5L标准型DAM15DL,4.79,-
F,96,3991,福田,福田汽车,ix5 2018款 1.5L型DAM15DL,5.09,-
F,96,3991,福田,福田汽车,ix5 2017款 1.2L智悦型,4.19,-
F,96,3991,福田,福田汽车,ix5 2017款 1.2L智享型,5.29,-
F,96,3991,福田,福田汽车,ix5 2016款 1.5L智悦型,4.59,2016.01
F,96,3991,福田,福田汽车,ix5 2016款 1.5L智享型,5.59,2016.01
F,96,3991,福田,福田汽车,ix5 2016款 1.5L智臻型,5.89,2016.01
F,96,3990,福田,福田汽车,ix7 2018款 1.5L标准型DAM15DL,5.39,-
F,96,3990,福田,福田汽车,ix7 2018款 1.5L型DAM15DL,5.89,-
F,96,3990,福田,福田汽车,ix7 2018款 1.5L型DAM15DL,6.59,-
F,96,3990,福田,福田汽车,ix7 2016款 1.5L型,5.59,2016.01
F,96,3990,福田,福田汽车,ix7 2016款 1.5L智炫型,6.09,2016.01
F,96,3990,福田,福田汽车,ix7 2016款 1.5L智尊型,6.79,2016.01
F,96,3990,福田,福田汽车,ix7 2017款 1.5L G20,6.99,2016.10
F,96,2542,福田,福田汽车,蒙派克E 2019款 2.4L公务4G69S4M,10.85,-
F,96,2542,福田,福田汽车,蒙派克E 2017款 2.0L新快运长轴4Q20M,7.46~7.65,-
F,96,2542,福田,福田汽车,蒙派克E 2017款 2.0L新快运长轴4G63,7.60~7.80,-
F,96,2542,福田,福田汽车,蒙派克E 2017款 2.0L运短轴4Q20M,7.86~8.20,-
F,96,2542,福田,福田汽车,蒙派克E 2017款 2.0L运标准型长轴4G63,8.15~8.38,-
F,96,2542,福田,福田汽车,蒙派克E 2017款 2.0L运型长轴4G63,8.50~9.38,-
F,96,2542,福田,福田汽车,蒙派克E 2017款 2.4L务4G69,9.82~9.86,-
F,96,2542,福田,福田汽车,蒙派克E 2018款 2.4L型4G69,9.71,-
F,96,3089,福田,福田汽车,蒙派克S 2014款 2.4L新干线标准型4G69,13.90,2014.06
F,96,3089,福田,福田汽车,蒙派克S 2014款 2.4L新干线型4G69,15.50~15.75,2014.06
F,96,3089,福田,福田汽车,蒙派克S 2014款 2.8T新干线标准型ISF2.8,15.70,2014.06
F,96,3089,福田,福田汽车,蒙派克S 2014款 2.8T新干线型ISF2.8,16.30~17.25,2014.06
F,96,3089,福田,福田汽车,蒙派克S 2014款 2.8T财富快车经典型 柴油ISF2.8,15.38,2014.06
F,96,2579,福田,福田汽车,2018款 2.4L两驱型标箱4G69S4M,7.08,-
F,96,2579,福田,福田汽车,2018款 2.4L两驱型长箱4G69S4M,7.23,-
F,96,2579,福田,福田汽车,2018款 2.4L两驱型标箱4G69S4M,7.53,-
F,96,2579,福田,福田汽车,2018款 2.4L两驱型长箱4G69S4M,7.68,-
F,96,2579,福田,福田汽车,2018款 2.4L四驱型标箱4G69S4M,8.08,-
F,96,2579,福田,福田汽车,2018款 2.4L四驱型长箱4G69S4M,8.23,-
F,96,2579,福田,福田汽车,2018款 2.4L四驱型标箱4G69S4M,8.53,-
F,96,2579,福田,福田汽车,2018款 2.4L四驱型长箱4G69S4M,8.68,-
F,96,2579,福田,福田汽车,2015款 2.2L两驱5235长,6.58,2015.07
F,96,2579,福田,福田汽车,2015款 2.2L两驱5235长,6.885,2015.07
F,96,2579,福田,福田汽车,2015款 2.2L两驱5555长,6.68,2015.07
F,96,2579,福田,福田汽车,2015款 2.2L两驱5555长,6.985~9.985,2015.07
F,96,2579,福田,福田汽车,2015款 2.2L四驱5235长,7.88,2015.07
F,96,2579,福田,福田汽车,2015款 2.2L四驱5235长,8.185,2015.07
F,96,2579,福田,福田汽车,2015款 2.2L标准5170长,5.88,2015.07
